local_document	local_page	document_name	document_number	disease_state
4433787	2	EPCORE Clinical Development Brochure (Dec 2024) (v3.0)	EPCO-US-00117-FM	Chronic Lymphocytic Leukemia (CLL), DLBCL, Follicular Lymphoma, Non-Hodgkin's Lymphoma (NHL)
4433787	9	EPCORE Clinical Development Brochure (Dec 2024) (v3.0)	EPCO-US-00117-FM	Chronic Lymphocytic Leukemia (CLL), DLBCL, Follicular Lymphoma, Non-Hodgkin's Lymphoma (NHL)
4433787	7	EPCORE Clinical Development Brochure (Dec 2024) (v3.0)	EPCO-US-00117-FM	Chronic Lymphocytic Leukemia (CLL), DLBCL, Follicular Lymphoma, Non-Hodgkin's Lymphoma (NHL)
4433787	10	EPCORE Clinical Development Brochure (Dec 2024) (v3.0)	EPCO-US-00117-FM	Chronic Lymphocytic Leukemia (CLL), DLBCL, Follicular Lymphoma, Non-Hodgkin's Lymphoma (NHL)
4433787	4	EPCORE Clinical Development Brochure (Dec 2024) (v3.0)	EPCO-US-00117-FM	Chronic Lymphocytic Leukemia (CLL), DLBCL, Follicular Lymphoma, Non-Hodgkin's Lymphoma (NHL)
4433787	5	EPCORE Clinical Development Brochure (Dec 2024) (v3.0)	EPCO-US-00117-FM	Chronic Lymphocytic Leukemia (CLL), DLBCL, Follicular Lymphoma, Non-Hodgkin's Lymphoma (NHL)
4433787	1	EPCORE Clinical Development Brochure (Dec 2024) (v3.0)	EPCO-US-00117-FM	Chronic Lymphocytic Leukemia (CLL), DLBCL, Follicular Lymphoma, Non-Hodgkin's Lymphoma (NHL)
4433787	3	EPCORE Clinical Development Brochure (Dec 2024) (v3.0)	EPCO-US-00117-FM	Chronic Lymphocytic Leukemia (CLL), DLBCL, Follicular Lymphoma, Non-Hodgkin's Lymphoma (NHL)
4433787	14	EPCORE Clinical Development Brochure (Dec 2024) (v3.0)	EPCO-US-00117-FM	Chronic Lymphocytic Leukemia (CLL), DLBCL, Follicular Lymphoma, Non-Hodgkin's Lymphoma (NHL)
4433787	13	EPCORE Clinical Development Brochure (Dec 2024) (v3.0)	EPCO-US-00117-FM	Chronic Lymphocytic Leukemia (CLL), DLBCL, Follicular Lymphoma, Non-Hodgkin's Lymphoma (NHL)
3535454	19	P_Diving Deep into FTD and Time Off Treatment_MURANO MD (v2.0)	BCL2-US-00392-FM	Chronic Lymphocytic Leukemia (CLL)
3535454	5	P_Diving Deep into FTD and Time Off Treatment_MURANO MD (v2.0)	BCL2-US-00392-FM	Chronic Lymphocytic Leukemia (CLL)
3535454	15	P_Diving Deep into FTD and Time Off Treatment_MURANO MD (v2.0)	BCL2-US-00392-FM	Chronic Lymphocytic Leukemia (CLL)
3535454	14	P_Diving Deep into FTD and Time Off Treatment_MURANO MD (v2.0)	BCL2-US-00392-FM	Chronic Lymphocytic Leukemia (CLL)
3535454	6	P_Diving Deep into FTD and Time Off Treatment_MURANO MD (v2.0)	BCL2-US-00392-FM	Chronic Lymphocytic Leukemia (CLL)
3535454	9	P_Diving Deep into FTD and Time Off Treatment_MURANO MD (v2.0)	BCL2-US-00392-FM	Chronic Lymphocytic Leukemia (CLL)
3535454	10	P_Diving Deep into FTD and Time Off Treatment_MURANO MD (v2.0)	BCL2-US-00392-FM	Chronic Lymphocytic Leukemia (CLL)
3535454	13	P_Diving Deep into FTD and Time Off Treatment_MURANO MD (v2.0)	BCL2-US-00392-FM	Chronic Lymphocytic Leukemia (CLL)
476081	3	P_CLL and AML Dosing Guide (v10.0)	BCL2-US-00139-FM	Acute Myeloid Leukemia (AML), Chronic Lymphocytic Leukemia (CLL)
476081	2	P_CLL and AML Dosing Guide (v10.0)	BCL2-US-00139-FM	Acute Myeloid Leukemia (AML), Chronic Lymphocytic Leukemia (CLL)
476081	10	P_CLL and AML Dosing Guide (v10.0)	BCL2-US-00139-FM	Acute Myeloid Leukemia (AML), Chronic Lymphocytic Leukemia (CLL)
476081	6	P_CLL and AML Dosing Guide (v10.0)	BCL2-US-00139-FM	Acute Myeloid Leukemia (AML), Chronic Lymphocytic Leukemia (CLL)
476081	25	P_CLL and AML Dosing Guide (v10.0)	BCL2-US-00139-FM	Acute Myeloid Leukemia (AML), Chronic Lymphocytic Leukemia (CLL)
476081	24	P_CLL and AML Dosing Guide (v10.0)	BCL2-US-00139-FM	Acute Myeloid Leukemia (AML), Chronic Lymphocytic Leukemia (CLL)
476081	9	P_CLL and AML Dosing Guide (v10.0)	BCL2-US-00139-FM	Acute Myeloid Leukemia (AML), Chronic Lymphocytic Leukemia (CLL)
476081	8	P_CLL and AML Dosing Guide (v10.0)	BCL2-US-00139-FM	Acute Myeloid Leukemia (AML), Chronic Lymphocytic Leukemia (CLL)
476081	12	P_CLL and AML Dosing Guide (v10.0)	BCL2-US-00139-FM	Acute Myeloid Leukemia (AML), Chronic Lymphocytic Leukemia (CLL)
476081	11	P_CLL and AML Dosing Guide (v10.0)	BCL2-US-00139-FM	Acute Myeloid Leukemia (AML), Chronic Lymphocytic Leukemia (CLL)
476081	14	P_CLL and AML Dosing Guide (v10.0)	BCL2-US-00139-FM	Acute Myeloid Leukemia (AML), Chronic Lymphocytic Leukemia (CLL)
476081	7	P_CLL and AML Dosing Guide (v10.0)	BCL2-US-00139-FM	Acute Myeloid Leukemia (AML), Chronic Lymphocytic Leukemia (CLL)
476081	26	P_CLL and AML Dosing Guide (v10.0)	BCL2-US-00139-FM	Acute Myeloid Leukemia (AML), Chronic Lymphocytic Leukemia (CLL)
476081	15	P_CLL and AML Dosing Guide (v10.0)	BCL2-US-00139-FM	Acute Myeloid Leukemia (AML), Chronic Lymphocytic Leukemia (CLL)
476081	20	P_CLL and AML Dosing Guide (v10.0)	BCL2-US-00139-FM	Acute Myeloid Leukemia (AML), Chronic Lymphocytic Leukemia (CLL)
476081	5	P_CLL and AML Dosing Guide (v10.0)	BCL2-US-00139-FM	Acute Myeloid Leukemia (AML), Chronic Lymphocytic Leukemia (CLL)
476081	4	P_CLL and AML Dosing Guide (v10.0)	BCL2-US-00139-FM	Acute Myeloid Leukemia (AML), Chronic Lymphocytic Leukemia (CLL)
476081	21	P_CLL and AML Dosing Guide (v10.0)	BCL2-US-00139-FM	Acute Myeloid Leukemia (AML), Chronic Lymphocytic Leukemia (CLL)
3314863	5	R_MURANO Reactive (v1.0)	BCL2-US-00374-FM	Chronic Lymphocytic Leukemia (CLL)
3314863	99	R_MURANO Reactive (v1.0)	BCL2-US-00374-FM	Chronic Lymphocytic Leukemia (CLL)
3314863	108	R_MURANO Reactive (v1.0)	BCL2-US-00374-FM	Chronic Lymphocytic Leukemia (CLL)
3314863	95	R_MURANO Reactive (v1.0)	BCL2-US-00374-FM	Chronic Lymphocytic Leukemia (CLL)
3314863	112	R_MURANO Reactive (v1.0)	BCL2-US-00374-FM	Chronic Lymphocytic Leukemia (CLL)
3314863	109	R_MURANO Reactive (v1.0)	BCL2-US-00374-FM	Chronic Lymphocytic Leukemia (CLL)
3314863	93	R_MURANO Reactive (v1.0)	BCL2-US-00374-FM	Chronic Lymphocytic Leukemia (CLL)
3314863	56	R_MURANO Reactive (v1.0)	BCL2-US-00374-FM	Chronic Lymphocytic Leukemia (CLL)
3314863	39	R_MURANO Reactive (v1.0)	BCL2-US-00374-FM	Chronic Lymphocytic Leukemia (CLL)
3314863	73	R_MURANO Reactive (v1.0)	BCL2-US-00374-FM	Chronic Lymphocytic Leukemia (CLL)
3314863	24	R_MURANO Reactive (v1.0)	BCL2-US-00374-FM	Chronic Lymphocytic Leukemia (CLL)
3314863	30	R_MURANO Reactive (v1.0)	BCL2-US-00374-FM	Chronic Lymphocytic Leukemia (CLL)
3314863	84	R_MURANO Reactive (v1.0)	BCL2-US-00374-FM	Chronic Lymphocytic Leukemia (CLL)
3314863	18	R_MURANO Reactive (v1.0)	BCL2-US-00374-FM	Chronic Lymphocytic Leukemia (CLL)
3314863	71	R_MURANO Reactive (v1.0)	BCL2-US-00374-FM	Chronic Lymphocytic Leukemia (CLL)
3314863	41	R_MURANO Reactive (v1.0)	BCL2-US-00374-FM	Chronic Lymphocytic Leukemia (CLL)
3314863	111	R_MURANO Reactive (v1.0)	BCL2-US-00374-FM	Chronic Lymphocytic Leukemia (CLL)
3314863	60	R_MURANO Reactive (v1.0)	BCL2-US-00374-FM	Chronic Lymphocytic Leukemia (CLL)
3314863	105	R_MURANO Reactive (v1.0)	BCL2-US-00374-FM	Chronic Lymphocytic Leukemia (CLL)
3314863	54	R_MURANO Reactive (v1.0)	BCL2-US-00374-FM	Chronic Lymphocytic Leukemia (CLL)
3314863	75	R_MURANO Reactive (v1.0)	BCL2-US-00374-FM	Chronic Lymphocytic Leukemia (CLL)
3314863	66	R_MURANO Reactive (v1.0)	BCL2-US-00374-FM	Chronic Lymphocytic Leukemia (CLL)
3314863	26	R_MURANO Reactive (v1.0)	BCL2-US-00374-FM	Chronic Lymphocytic Leukemia (CLL)
3314863	70	R_MURANO Reactive (v1.0)	BCL2-US-00374-FM	Chronic Lymphocytic Leukemia (CLL)
3314863	110	R_MURANO Reactive (v1.0)	BCL2-US-00374-FM	Chronic Lymphocytic Leukemia (CLL)
3314863	97	R_MURANO Reactive (v1.0)	BCL2-US-00374-FM	Chronic Lymphocytic Leukemia (CLL)
3314863	78	R_MURANO Reactive (v1.0)	BCL2-US-00374-FM	Chronic Lymphocytic Leukemia (CLL)
3314863	104	R_MURANO Reactive (v1.0)	BCL2-US-00374-FM	Chronic Lymphocytic Leukemia (CLL)
3314863	53	R_MURANO Reactive (v1.0)	BCL2-US-00374-FM	Chronic Lymphocytic Leukemia (CLL)
3314863	74	R_MURANO Reactive (v1.0)	BCL2-US-00374-FM	Chronic Lymphocytic Leukemia (CLL)
3314863	65	R_MURANO Reactive (v1.0)	BCL2-US-00374-FM	Chronic Lymphocytic Leukemia (CLL)
3314863	25	R_MURANO Reactive (v1.0)	BCL2-US-00374-FM	Chronic Lymphocytic Leukemia (CLL)
3314863	72	R_MURANO Reactive (v1.0)	BCL2-US-00374-FM	Chronic Lymphocytic Leukemia (CLL)
3314863	61	R_MURANO Reactive (v1.0)	BCL2-US-00374-FM	Chronic Lymphocytic Leukemia (CLL)
3314863	55	R_MURANO Reactive (v1.0)	BCL2-US-00374-FM	Chronic Lymphocytic Leukemia (CLL)
3314863	58	R_MURANO Reactive (v1.0)	BCL2-US-00374-FM	Chronic Lymphocytic Leukemia (CLL)
3314863	76	R_MURANO Reactive (v1.0)	BCL2-US-00374-FM	Chronic Lymphocytic Leukemia (CLL)
3314863	67	R_MURANO Reactive (v1.0)	BCL2-US-00374-FM	Chronic Lymphocytic Leukemia (CLL)
3314863	102	R_MURANO Reactive (v1.0)	BCL2-US-00374-FM	Chronic Lymphocytic Leukemia (CLL)
3314863	63	R_MURANO Reactive (v1.0)	BCL2-US-00374-FM	Chronic Lymphocytic Leukemia (CLL)
3314863	1	R_MURANO Reactive (v1.0)	BCL2-US-00374-FM	Chronic Lymphocytic Leukemia (CLL)
3314863	16	R_MURANO Reactive (v1.0)	BCL2-US-00374-FM	Chronic Lymphocytic Leukemia (CLL)
3314863	92	R_MURANO Reactive (v1.0)	BCL2-US-00374-FM	Chronic Lymphocytic Leukemia (CLL)
3314863	29	R_MURANO Reactive (v1.0)	BCL2-US-00374-FM	Chronic Lymphocytic Leukemia (CLL)
3314863	103	R_MURANO Reactive (v1.0)	BCL2-US-00374-FM	Chronic Lymphocytic Leukemia (CLL)
3314863	86	R_MURANO Reactive (v1.0)	BCL2-US-00374-FM	Chronic Lymphocytic Leukemia (CLL)
3314863	45	R_MURANO Reactive (v1.0)	BCL2-US-00374-FM	Chronic Lymphocytic Leukemia (CLL)
3314863	40	R_MURANO Reactive (v1.0)	BCL2-US-00374-FM	Chronic Lymphocytic Leukemia (CLL)
3314863	80	R_MURANO Reactive (v1.0)	BCL2-US-00374-FM	Chronic Lymphocytic Leukemia (CLL)
3314863	83	R_MURANO Reactive (v1.0)	BCL2-US-00374-FM	Chronic Lymphocytic Leukemia (CLL)
3314863	43	R_MURANO Reactive (v1.0)	BCL2-US-00374-FM	Chronic Lymphocytic Leukemia (CLL)
3314863	88	R_MURANO Reactive (v1.0)	BCL2-US-00374-FM	Chronic Lymphocytic Leukemia (CLL)
3314863	12	R_MURANO Reactive (v1.0)	BCL2-US-00374-FM	Chronic Lymphocytic Leukemia (CLL)
3314863	21	R_MURANO Reactive (v1.0)	BCL2-US-00374-FM	Chronic Lymphocytic Leukemia (CLL)
3314863	14	R_MURANO Reactive (v1.0)	BCL2-US-00374-FM	Chronic Lymphocytic Leukemia (CLL)
3314863	79	R_MURANO Reactive (v1.0)	BCL2-US-00374-FM	Chronic Lymphocytic Leukemia (CLL)
3314863	98	R_MURANO Reactive (v1.0)	BCL2-US-00374-FM	Chronic Lymphocytic Leukemia (CLL)
3314863	31	R_MURANO Reactive (v1.0)	BCL2-US-00374-FM	Chronic Lymphocytic Leukemia (CLL)
3314863	59	R_MURANO Reactive (v1.0)	BCL2-US-00374-FM	Chronic Lymphocytic Leukemia (CLL)
3314863	87	R_MURANO Reactive (v1.0)	BCL2-US-00374-FM	Chronic Lymphocytic Leukemia (CLL)
3314863	101	R_MURANO Reactive (v1.0)	BCL2-US-00374-FM	Chronic Lymphocytic Leukemia (CLL)
3314863	107	R_MURANO Reactive (v1.0)	BCL2-US-00374-FM	Chronic Lymphocytic Leukemia (CLL)
3314863	46	R_MURANO Reactive (v1.0)	BCL2-US-00374-FM	Chronic Lymphocytic Leukemia (CLL)
3314863	85	R_MURANO Reactive (v1.0)	BCL2-US-00374-FM	Chronic Lymphocytic Leukemia (CLL)
3314863	81	R_MURANO Reactive (v1.0)	BCL2-US-00374-FM	Chronic Lymphocytic Leukemia (CLL)
3314863	3	R_MURANO Reactive (v1.0)	BCL2-US-00374-FM	Chronic Lymphocytic Leukemia (CLL)
3314863	100	R_MURANO Reactive (v1.0)	BCL2-US-00374-FM	Chronic Lymphocytic Leukemia (CLL)
3314863	2	R_MURANO Reactive (v1.0)	BCL2-US-00374-FM	Chronic Lymphocytic Leukemia (CLL)
3314863	94	R_MURANO Reactive (v1.0)	BCL2-US-00374-FM	Chronic Lymphocytic Leukemia (CLL)
3314863	28	R_MURANO Reactive (v1.0)	BCL2-US-00374-FM	Chronic Lymphocytic Leukemia (CLL)
3314863	4	R_MURANO Reactive (v1.0)	BCL2-US-00374-FM	Chronic Lymphocytic Leukemia (CLL)
3314863	96	R_MURANO Reactive (v1.0)	BCL2-US-00374-FM	Chronic Lymphocytic Leukemia (CLL)
3314863	68	R_MURANO Reactive (v1.0)	BCL2-US-00374-FM	Chronic Lymphocytic Leukemia (CLL)
3314863	33	R_MURANO Reactive (v1.0)	BCL2-US-00374-FM	Chronic Lymphocytic Leukemia (CLL)
3314863	50	R_MURANO Reactive (v1.0)	BCL2-US-00374-FM	Chronic Lymphocytic Leukemia (CLL)
3314863	13	R_MURANO Reactive (v1.0)	BCL2-US-00374-FM	Chronic Lymphocytic Leukemia (CLL)
3314863	34	R_MURANO Reactive (v1.0)	BCL2-US-00374-FM	Chronic Lymphocytic Leukemia (CLL)
3314863	57	R_MURANO Reactive (v1.0)	BCL2-US-00374-FM	Chronic Lymphocytic Leukemia (CLL)
3314863	91	R_MURANO Reactive (v1.0)	BCL2-US-00374-FM	Chronic Lymphocytic Leukemia (CLL)
3314863	62	R_MURANO Reactive (v1.0)	BCL2-US-00374-FM	Chronic Lymphocytic Leukemia (CLL)
3314863	19	R_MURANO Reactive (v1.0)	BCL2-US-00374-FM	Chronic Lymphocytic Leukemia (CLL)
3314863	8	R_MURANO Reactive (v1.0)	BCL2-US-00374-FM	Chronic Lymphocytic Leukemia (CLL)
3314863	9	R_MURANO Reactive (v1.0)	BCL2-US-00374-FM	Chronic Lymphocytic Leukemia (CLL)
3314863	10	R_MURANO Reactive (v1.0)	BCL2-US-00374-FM	Chronic Lymphocytic Leukemia (CLL)
3314863	7	R_MURANO Reactive (v1.0)	BCL2-US-00374-FM	Chronic Lymphocytic Leukemia (CLL)
3314863	51	R_MURANO Reactive (v1.0)	BCL2-US-00374-FM	Chronic Lymphocytic Leukemia (CLL)
3314863	90	R_MURANO Reactive (v1.0)	BCL2-US-00374-FM	Chronic Lymphocytic Leukemia (CLL)
3314863	44	R_MURANO Reactive (v1.0)	BCL2-US-00374-FM	Chronic Lymphocytic Leukemia (CLL)
3314863	52	R_MURANO Reactive (v1.0)	BCL2-US-00374-FM	Chronic Lymphocytic Leukemia (CLL)
3314863	11	R_MURANO Reactive (v1.0)	BCL2-US-00374-FM	Chronic Lymphocytic Leukemia (CLL)
3314863	49	R_MURANO Reactive (v1.0)	BCL2-US-00374-FM	Chronic Lymphocytic Leukemia (CLL)
3314863	38	R_MURANO Reactive (v1.0)	BCL2-US-00374-FM	Chronic Lymphocytic Leukemia (CLL)
3314863	22	R_MURANO Reactive (v1.0)	BCL2-US-00374-FM	Chronic Lymphocytic Leukemia (CLL)
3314863	37	R_MURANO Reactive (v1.0)	BCL2-US-00374-FM	Chronic Lymphocytic Leukemia (CLL)
3314863	23	R_MURANO Reactive (v1.0)	BCL2-US-00374-FM	Chronic Lymphocytic Leukemia (CLL)
3314863	36	R_MURANO Reactive (v1.0)	BCL2-US-00374-FM	Chronic Lymphocytic Leukemia (CLL)
3535552	25	P_Diving Deep into FTD and Time Off Treatment_MURANO APP (v3.0)	BCL2-US-00393-FM	Chronic Lymphocytic Leukemia (CLL)
3535552	5	P_Diving Deep into FTD and Time Off Treatment_MURANO APP (v3.0)	BCL2-US-00393-FM	Chronic Lymphocytic Leukemia (CLL)
3535552	16	P_Diving Deep into FTD and Time Off Treatment_MURANO APP (v3.0)	BCL2-US-00393-FM	Chronic Lymphocytic Leukemia (CLL)
3535552	18	P_Diving Deep into FTD and Time Off Treatment_MURANO APP (v3.0)	BCL2-US-00393-FM	Chronic Lymphocytic Leukemia (CLL)
3535552	15	P_Diving Deep into FTD and Time Off Treatment_MURANO APP (v3.0)	BCL2-US-00393-FM	Chronic Lymphocytic Leukemia (CLL)
3535552	17	P_Diving Deep into FTD and Time Off Treatment_MURANO APP (v3.0)	BCL2-US-00393-FM	Chronic Lymphocytic Leukemia (CLL)
3535552	19	P_Diving Deep into FTD and Time Off Treatment_MURANO APP (v3.0)	BCL2-US-00393-FM	Chronic Lymphocytic Leukemia (CLL)
3535552	21	P_Diving Deep into FTD and Time Off Treatment_MURANO APP (v3.0)	BCL2-US-00393-FM	Chronic Lymphocytic Leukemia (CLL)
3535552	13	P_Diving Deep into FTD and Time Off Treatment_MURANO APP (v3.0)	BCL2-US-00393-FM	Chronic Lymphocytic Leukemia (CLL)
3535552	12	P_Diving Deep into FTD and Time Off Treatment_MURANO APP (v3.0)	BCL2-US-00393-FM	Chronic Lymphocytic Leukemia (CLL)
3535552	10	P_Diving Deep into FTD and Time Off Treatment_MURANO APP (v3.0)	BCL2-US-00393-FM	Chronic Lymphocytic Leukemia (CLL)
3535552	6	P_Diving Deep into FTD and Time Off Treatment_MURANO APP (v3.0)	BCL2-US-00393-FM	Chronic Lymphocytic Leukemia (CLL)
3535552	9	P_Diving Deep into FTD and Time Off Treatment_MURANO APP (v3.0)	BCL2-US-00393-FM	Chronic Lymphocytic Leukemia (CLL)
6440906	2	R_Reduced Ven Dosing and Ven Discontinuation FAQ (v1.0)	BCL2-US-00442-FM	Acute Myeloid Leukemia (AML)
3358513	34	P_Diving Deep into FTD and Time Off Treatment_Full APP (v5.0)	BCL2-US-00381-FM	Chronic Lymphocytic Leukemia (CLL)
3358513	43	P_Diving Deep into FTD and Time Off Treatment_Full APP (v5.0)	BCL2-US-00381-FM	Chronic Lymphocytic Leukemia (CLL)
3358513	16	P_Diving Deep into FTD and Time Off Treatment_Full APP (v5.0)	BCL2-US-00381-FM	Chronic Lymphocytic Leukemia (CLL)
3358513	21	P_Diving Deep into FTD and Time Off Treatment_Full APP (v5.0)	BCL2-US-00381-FM	Chronic Lymphocytic Leukemia (CLL)
3358513	19	P_Diving Deep into FTD and Time Off Treatment_Full APP (v5.0)	BCL2-US-00381-FM	Chronic Lymphocytic Leukemia (CLL)
3358513	18	P_Diving Deep into FTD and Time Off Treatment_Full APP (v5.0)	BCL2-US-00381-FM	Chronic Lymphocytic Leukemia (CLL)
3358513	37	P_Diving Deep into FTD and Time Off Treatment_Full APP (v5.0)	BCL2-US-00381-FM	Chronic Lymphocytic Leukemia (CLL)
3358513	17	P_Diving Deep into FTD and Time Off Treatment_Full APP (v5.0)	BCL2-US-00381-FM	Chronic Lymphocytic Leukemia (CLL)
3358513	39	P_Diving Deep into FTD and Time Off Treatment_Full APP (v5.0)	BCL2-US-00381-FM	Chronic Lymphocytic Leukemia (CLL)
3358513	33	P_Diving Deep into FTD and Time Off Treatment_Full APP (v5.0)	BCL2-US-00381-FM	Chronic Lymphocytic Leukemia (CLL)
3358513	9	P_Diving Deep into FTD and Time Off Treatment_Full APP (v5.0)	BCL2-US-00381-FM	Chronic Lymphocytic Leukemia (CLL)
3358513	36	P_Diving Deep into FTD and Time Off Treatment_Full APP (v5.0)	BCL2-US-00381-FM	Chronic Lymphocytic Leukemia (CLL)
3358513	10	P_Diving Deep into FTD and Time Off Treatment_Full APP (v5.0)	BCL2-US-00381-FM	Chronic Lymphocytic Leukemia (CLL)
3358513	20	P_Diving Deep into FTD and Time Off Treatment_Full APP (v5.0)	BCL2-US-00381-FM	Chronic Lymphocytic Leukemia (CLL)
3314891	4	R_RWE Library for Venetoclax in CLL (v5.0)	BCL2-US-00376-FM	Chronic Lymphocytic Leukemia (CLL)
3314891	7	R_RWE Library for Venetoclax in CLL (v5.0)	BCL2-US-00376-FM	Chronic Lymphocytic Leukemia (CLL)
3314891	43	R_RWE Library for Venetoclax in CLL (v5.0)	BCL2-US-00376-FM	Chronic Lymphocytic Leukemia (CLL)
3314891	45	R_RWE Library for Venetoclax in CLL (v5.0)	BCL2-US-00376-FM	Chronic Lymphocytic Leukemia (CLL)
3314891	15	R_RWE Library for Venetoclax in CLL (v5.0)	BCL2-US-00376-FM	Chronic Lymphocytic Leukemia (CLL)
3314891	14	R_RWE Library for Venetoclax in CLL (v5.0)	BCL2-US-00376-FM	Chronic Lymphocytic Leukemia (CLL)
3314891	23	R_RWE Library for Venetoclax in CLL (v5.0)	BCL2-US-00376-FM	Chronic Lymphocytic Leukemia (CLL)
3314891	10	R_RWE Library for Venetoclax in CLL (v5.0)	BCL2-US-00376-FM	Chronic Lymphocytic Leukemia (CLL)
3314891	35	R_RWE Library for Venetoclax in CLL (v5.0)	BCL2-US-00376-FM	Chronic Lymphocytic Leukemia (CLL)
3314891	19	R_RWE Library for Venetoclax in CLL (v5.0)	BCL2-US-00376-FM	Chronic Lymphocytic Leukemia (CLL)
3314891	5	R_RWE Library for Venetoclax in CLL (v5.0)	BCL2-US-00376-FM	Chronic Lymphocytic Leukemia (CLL)
3314891	17	R_RWE Library for Venetoclax in CLL (v5.0)	BCL2-US-00376-FM	Chronic Lymphocytic Leukemia (CLL)
3314891	47	R_RWE Library for Venetoclax in CLL (v5.0)	BCL2-US-00376-FM	Chronic Lymphocytic Leukemia (CLL)
3314891	27	R_RWE Library for Venetoclax in CLL (v5.0)	BCL2-US-00376-FM	Chronic Lymphocytic Leukemia (CLL)
3314891	37	R_RWE Library for Venetoclax in CLL (v5.0)	BCL2-US-00376-FM	Chronic Lymphocytic Leukemia (CLL)
3314891	39	R_RWE Library for Venetoclax in CLL (v5.0)	BCL2-US-00376-FM	Chronic Lymphocytic Leukemia (CLL)
3314891	31	R_RWE Library for Venetoclax in CLL (v5.0)	BCL2-US-00376-FM	Chronic Lymphocytic Leukemia (CLL)
3314891	12	R_RWE Library for Venetoclax in CLL (v5.0)	BCL2-US-00376-FM	Chronic Lymphocytic Leukemia (CLL)
3314891	51	R_RWE Library for Venetoclax in CLL (v5.0)	BCL2-US-00376-FM	Chronic Lymphocytic Leukemia (CLL)
3314891	21	R_RWE Library for Venetoclax in CLL (v5.0)	BCL2-US-00376-FM	Chronic Lymphocytic Leukemia (CLL)
3314891	6	R_RWE Library for Venetoclax in CLL (v5.0)	BCL2-US-00376-FM	Chronic Lymphocytic Leukemia (CLL)
3314891	41	R_RWE Library for Venetoclax in CLL (v5.0)	BCL2-US-00376-FM	Chronic Lymphocytic Leukemia (CLL)
3314891	26	R_RWE Library for Venetoclax in CLL (v5.0)	BCL2-US-00376-FM	Chronic Lymphocytic Leukemia (CLL)
3314891	16	R_RWE Library for Venetoclax in CLL (v5.0)	BCL2-US-00376-FM	Chronic Lymphocytic Leukemia (CLL)
3314891	33	R_RWE Library for Venetoclax in CLL (v5.0)	BCL2-US-00376-FM	Chronic Lymphocytic Leukemia (CLL)
3314891	11	R_RWE Library for Venetoclax in CLL (v5.0)	BCL2-US-00376-FM	Chronic Lymphocytic Leukemia (CLL)
3314891	20	R_RWE Library for Venetoclax in CLL (v5.0)	BCL2-US-00376-FM	Chronic Lymphocytic Leukemia (CLL)
3314891	36	R_RWE Library for Venetoclax in CLL (v5.0)	BCL2-US-00376-FM	Chronic Lymphocytic Leukemia (CLL)
3314891	9	R_RWE Library for Venetoclax in CLL (v5.0)	BCL2-US-00376-FM	Chronic Lymphocytic Leukemia (CLL)
3314891	18	R_RWE Library for Venetoclax in CLL (v5.0)	BCL2-US-00376-FM	Chronic Lymphocytic Leukemia (CLL)
3314891	38	R_RWE Library for Venetoclax in CLL (v5.0)	BCL2-US-00376-FM	Chronic Lymphocytic Leukemia (CLL)
3314891	32	R_RWE Library for Venetoclax in CLL (v5.0)	BCL2-US-00376-FM	Chronic Lymphocytic Leukemia (CLL)
3314891	13	R_RWE Library for Venetoclax in CLL (v5.0)	BCL2-US-00376-FM	Chronic Lymphocytic Leukemia (CLL)
3314891	52	R_RWE Library for Venetoclax in CLL (v5.0)	BCL2-US-00376-FM	Chronic Lymphocytic Leukemia (CLL)
3314891	22	R_RWE Library for Venetoclax in CLL (v5.0)	BCL2-US-00376-FM	Chronic Lymphocytic Leukemia (CLL)
3314891	8	R_RWE Library for Venetoclax in CLL (v5.0)	BCL2-US-00376-FM	Chronic Lymphocytic Leukemia (CLL)
3314891	44	R_RWE Library for Venetoclax in CLL (v5.0)	BCL2-US-00376-FM	Chronic Lymphocytic Leukemia (CLL)
3314891	42	R_RWE Library for Venetoclax in CLL (v5.0)	BCL2-US-00376-FM	Chronic Lymphocytic Leukemia (CLL)
3314891	1	R_RWE Library for Venetoclax in CLL (v5.0)	BCL2-US-00376-FM	Chronic Lymphocytic Leukemia (CLL)
3314891	24	R_RWE Library for Venetoclax in CLL (v5.0)	BCL2-US-00376-FM	Chronic Lymphocytic Leukemia (CLL)
3314891	29	R_RWE Library for Venetoclax in CLL (v5.0)	BCL2-US-00376-FM	Chronic Lymphocytic Leukemia (CLL)
3314891	25	R_RWE Library for Venetoclax in CLL (v5.0)	BCL2-US-00376-FM	Chronic Lymphocytic Leukemia (CLL)
3314891	46	R_RWE Library for Venetoclax in CLL (v5.0)	BCL2-US-00376-FM	Chronic Lymphocytic Leukemia (CLL)
3314891	34	R_RWE Library for Venetoclax in CLL (v5.0)	BCL2-US-00376-FM	Chronic Lymphocytic Leukemia (CLL)
3314891	30	R_RWE Library for Venetoclax in CLL (v5.0)	BCL2-US-00376-FM	Chronic Lymphocytic Leukemia (CLL)
3314891	48	R_RWE Library for Venetoclax in CLL (v5.0)	BCL2-US-00376-FM	Chronic Lymphocytic Leukemia (CLL)
3314891	28	R_RWE Library for Venetoclax in CLL (v5.0)	BCL2-US-00376-FM	Chronic Lymphocytic Leukemia (CLL)
3314891	3	R_RWE Library for Venetoclax in CLL (v5.0)	BCL2-US-00376-FM	Chronic Lymphocytic Leukemia (CLL)
